,ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,State,Country,FirstYmd,LastYmd,Firsthm,Lasthm,totaldays
205,5670.0,1,1,1,1,14.98,Arlington Heights,IL,US,2017-11-12,2018-03-24,7:55,11:32,132 days 00:00:00.000000000
206,5706.0,2,1,2,2,25.98,CARDIFF,CA,US,2017-11-12,2019-03-07,17:30,10:20,480 days 00:00:00.000000000
207,5762.0,3,1,4,3,59.92,Goshen,NY,US,2017-11-14,2018-03-14,11:48,10:01,120 days 00:00:00.000000000
208,5764.0,4,1,4,4,55.94,ACWORTH,GA,US,2017-11-14,2018-10-25,10:54,11:07,345 days 00:00:00.000000000
209,5776.0,1,1,1,1,33.99,GIBBON,MN,US,2017-11-14,2019-01-21,19:37,10:11,433 days 00:00:00.000000000
210,5793.0,1,1,2,1,29.96,Jacksonville,FL,US,2017-11-14,2018-03-19,13:25,11:36,125 days 00:00:00.000000000
211,5853.0,1,1,1,1,14.98,APO,AE,US,2017-11-15,2017-12-10,10:29,2:50,25 days 00:00:00.000000000
212,5860.0,1,1,1,1,13.99,HOLT,FL,US,2017-11-05,2019-03-29,5:40,5:13,509 days 00:00:00.000000000
213,5876.0,1,1,1,1,13.98,HOMER GLEN,IL,US,2017-11-17,2018-05-07,2:27,18:12,171 days 00:00:00.000000000
214,5940.0,1,1,1,1,14.98,SAN ANTONIO,TX,US,2017-11-08,2017-12-08,2:13,1:27,30 days 00:00:00.000000000
215,5952.0,2,1,2,2,29.96,ORLANDO,FL,US,2017-11-19,2018-09-02,8:14,6:52,287 days 00:00:00.000000000
216,6020.0,1,1,1,1,14.98,Bothell,WA,US,2017-11-20,2017-12-28,20:37,13:29,38 days 00:00:00.000000000
217,6047.0,1,1,1,1,13.98,HUNTSVILLE,AL,US,2017-11-20,2018-04-25,7:34,16:13,156 days 00:00:00.000000000
218,6048.0,1,1,3,1,41.94,COLUMBUS,OH,US,2017-11-20,2018-04-19,16:29,12:56,150 days 00:00:00.000000000
219,6054.0,1,1,1,1,14.98,Red Hook,NY,US,2017-11-21,2018-04-13,12:10,5:32,143 days 00:00:00.000000000
220,6070.0,1,1,1,1,14.98,SUNNY ISLES BEACH,FL,US,2017-11-21,2018-07-07,7:37,20:37,228 days 00:00:00.000000000
221,6095.0,1,1,1,1,12.99,Danielson,CT,US,2017-11-21,2018-11-16,7:14,10:55,360 days 00:00:00.000000000
222,6101.0,1,1,1,1,14.98,ENCINO,CA,US,2017-11-21,2018-07-11,15:19,21:29,232 days 00:00:00.000000000
223,6120.0,1,1,1,1,12.99,BONNEY LAKE,WA,US,2017-11-22,2018-10-13,21:49,15:34,325 days 00:00:00.000000000
224,6220.0,1,1,1,1,14.98,hamilton,MT,US,2017-11-01,2017-12-19,13:03,5:26,48 days 00:00:00.000000000
225,6227.0,1,1,1,1,12.99,FALL CREEK,OR,US,2017-11-24,2019-01-06,12:53,12:31,408 days 00:00:00.000000000
226,6230.0,1,1,1,1,13.98,OGDEN,UT,US,2017-11-26,2018-05-04,12:06,6:13,159 days 00:00:00.000000000
227,6273.0,3,1,3,3,38.68,San Juan,-,PR,2017-11-25,2018-12-19,3:10,5:10,389 days 00:00:00.000000000
228,6291.0,1,1,1,1,14.98,Santa Cruz,CA,US,2017-11-24,2017-12-21,21:15,2:36,27 days 00:00:00.000000000
229,6319.0,1,1,1,1,14.98,LAWRENCEVILLE,GA,US,2017-11-26,2017-12-22,19:40,21:00,26 days 00:00:00.000000000
230,6330.0,1,1,1,1,12.75,SAVANNAH,GA,US,2017-11-28,2019-05-08,16:57,17:27,526 days 00:00:00.000000000
231,6349.0,1,1,1,1,14.98,PHILADELPHIA,PA,US,2017-11-29,2018-04-07,8:06,8:55,129 days 00:00:00.000000000
232,6365.0,1,1,1,1,12.99,Denison,TX,US,2017-11-28,2018-10-18,13:57,9:10,324 days 00:00:00.000000000
233,6479.0,1,1,1,1,33.99,CANTON,GA,US,2017-12-01,2019-01-04,12:13,10:05,399 days 00:00:00.000000000
234,6487.0,1,1,1,1,10.99,Sugar Land,TX,US,2017-12-01,2018-11-27,12:12,10:02,361 days 00:00:00.000000000
235,6506.0,1,1,1,1,14.98,Oakley,CA,US,2017-12-02,2018-02-17,13:01,8:01,77 days 00:00:00.000000000
236,6515.0,1,1,1,1,12.75,SANTA CLARITA,CA,US,2017-12-02,2019-04-17,8:16,9:58,501 days 00:00:00.000000000
237,6517.0,1,1,1,1,14.98,COON RAPIDS,MN,US,2017-11-22,2018-03-22,10:33,6:48,120 days 00:00:00.000000000
238,6576.0,1,1,1,1,12.99,EVERETT,WA,US,2017-12-02,2018-10-22,20:29,13:44,324 days 00:00:00.000000000
239,6613.0,1,1,1,1,11.75,SUWANEE,GA,US,2017-12-04,2019-06-16,13:50,13:07,559 days 00:00:00.000000000
240,6626.0,2,1,2,2,29.96,MIAMI,FL,US,2017-11-27,2018-02-11,14:09,12:42,76 days 00:00:00.000000000
241,6683.0,1,1,1,1,14.98,BERKELEY,CA,US,2017-12-04,2018-07-08,21:37,22:02,216 days 00:00:00.000000000
242,6712.0,1,1,2,1,31.96,CHATTANOOGA,TN,US,2017-12-06,2018-08-28,18:33,14:06,265 days 00:00:00.000000000
243,6738.0,1,1,1,1,13.98,WAKE FOREST,NC,US,2017-12-07,2017-12-07,12:15,12:15,0 days 00:00:00.000000000
244,6758.0,1,1,1,1,14.98,honolulu,HI,US,2017-11-26,2018-03-22,15:03,14:38,116 days 00:00:00.000000000
245,6763.0,1,1,1,1,14.98,FLAGSTAFF,AZ,US,2017-12-07,2018-04-02,19:52,21:59,116 days 00:00:00.000000000
246,6779.0,3,1,3,3,43.94,STUTTGART,AR,US,2017-11-29,2018-08-30,4:31,4:47,274 days 00:00:00.000000000
247,6781.0,1,1,1,1,14.98,Los Angeles,CA,US,2017-12-08,2018-07-29,23:42,13:34,233 days 00:00:00.000000000
248,6808.0,1,1,1,1,14.98,Chicopee,MA,US,2017-11-21,2018-03-31,8:13,17:49,130 days 00:00:00.000000000
249,6816.0,1,1,1,1,14.98,Highlands,NC,US,2017-12-07,2018-02-07,14:05,19:53,62 days 00:00:00.000000000
250,6822.0,1,1,1,1,12.7,BELMONT,CA,US,2017-12-07,2018-09-18,19:42,9:11,285 days 00:00:00.000000000
251,6824.0,1,1,2,1,29.96,LAWRENCE,MA,US,2017-12-09,2018-02-19,18:24,5:34,72 days 00:00:00.000000000
252,6834.0,3,1,7,3,98.89,Oakland,CA,US,2017-12-10,2018-11-08,5:52,14:00,333 days 00:00:00.000000000
253,6848.0,22,2,23,18,393.04,PITTSBURGH,PA,US,2017-11-14,2019-07-25,15:00,4:49,618 days 00:00:00.000000000
254,6860.0,1,1,1,1,12.75,orlando,FL,US,2017-12-10,2019-05-04,7:47,17:41,510 days 00:00:00.000000000
255,6868.0,4,1,7,4,104.86,TOPSHAM,ME,US,2017-12-06,2018-03-01,5:54,8:02,85 days 00:00:00.000000000
256,6875.0,1,1,1,1,14.98,Derwood,MD,US,2017-12-10,2018-07-31,8:25,22:36,233 days 00:00:00.000000000
257,6887.0,2,1,2,2,27.89,ASHEVILLE,NC,US,2017-12-11,2019-02-20,16:16,12:06,436 days 00:00:00.000000000
258,6899.0,1,1,1,1,12.99,BROOKLYN,NY,US,2017-12-09,2018-11-11,18:26,5:41,337 days 00:00:00.000000000
259,6914.0,1,1,1,1,13.98,TUALATIN,OR,US,2017-12-07,2018-06-08,3:33,0:13,183 days 00:00:00.000000000
260,6946.0,1,1,1,1,12.75,SAVANNAH,GA,US,2017-12-15,2019-05-01,10:46,6:52,502 days 00:00:00.000000000
261,6951.0,1,1,1,1,14.98,LA JOLLA,CA,US,2017-12-16,2017-12-16,13:45,13:45,0 days 00:00:00.000000000
262,6952.0,1,1,1,1,14.98,HATFIELD,PA,US,2017-12-16,2017-12-16,9:28,9:28,0 days 00:00:00.000000000
263,6954.0,1,1,1,1,14.98,NORTHRIDGE,CA,US,2017-12-16,2017-12-16,13:47,13:47,0 days 00:00:00.000000000
264,6956.0,1,1,1,1,14.98,NEWBURY PARK,CA,US,2017-12-16,2017-12-16,17:41,17:41,0 days 00:00:00.000000000
265,6958.0,1,1,1,1,14.98,NEWPORT,RI,US,2017-12-16,2017-12-16,7:39,7:39,0 days 00:00:00.000000000
266,6959.0,1,1,1,1,14.98,SAN DIEGO,CA,US,2017-12-16,2017-12-16,19:43,19:43,0 days 00:00:00.000000000
267,6961.0,1,1,1,1,14.98,PLEASANTON,CA,US,2017-12-16,2017-12-16,18:28,18:28,0 days 00:00:00.000000000
268,6962.0,1,1,1,1,14.98,Lewiston,ME,US,2017-12-16,2017-12-16,17:47,17:47,0 days 00:00:00.000000000
269,6963.0,1,1,1,1,14.98,FORT COLLINS,CO,US,2017-12-16,2017-12-16,20:54,20:54,0 days 00:00:00.000000000
270,6964.0,1,1,1,1,14.98,WATERTOWN,MA,US,2017-12-16,2017-12-16,14:28,14:28,0 days 00:00:00.000000000
271,6965.0,1,1,1,1,14.98,SAWYER,KS,US,2017-12-16,2017-12-16,10:17,10:17,0 days 00:00:00.000000000
272,6966.0,1,1,1,1,14.98,MARIETTA,GA,US,2017-12-16,2017-12-16,13:32,13:32,0 days 00:00:00.000000000
273,6967.0,1,1,1,1,14.98,Tucson,AZ,US,2017-12-16,2017-12-16,10:36,10:36,0 days 00:00:00.000000000
274,6969.0,1,1,1,1,14.98,LOS GATOS,CA,US,2017-12-16,2017-12-16,12:03,12:03,0 days 00:00:00.000000000
275,6970.0,1,1,1,1,14.98,FLORIDA,NY,US,2017-12-16,2017-12-16,7:47,7:47,0 days 00:00:00.000000000
276,6972.0,1,1,1,1,14.98,DALY CITY,CA,US,2017-12-14,2017-12-14,12:11,12:11,0 days 00:00:00.000000000
277,6973.0,1,1,1,1,16.98,ORLANDO,FL,US,2017-12-15,2017-12-15,5:37,5:37,0 days 00:00:00.000000000
278,6974.0,1,1,1,1,14.98,WYOMISSING,PA,US,2017-12-16,2017-12-16,9:33,9:33,0 days 00:00:00.000000000
279,6976.0,1,1,1,1,14.98,REDDING,CA,US,2017-12-16,2017-12-16,15:24,15:24,0 days 00:00:00.000000000
280,6978.0,1,1,1,1,14.98,SOUTH LAKE TAHOE,CA,US,2017-12-17,2017-12-17,14:18,14:18,0 days 00:00:00.000000000
281,6979.0,1,1,1,1,14.98,MINNEAPOLIS,MN,US,2017-12-14,2017-12-14,20:35,20:35,0 days 00:00:00.000000000
282,6980.0,1,1,1,1,14.98,Granville,OH,US,2017-12-16,2017-12-16,16:45,16:45,0 days 00:00:00.000000000
283,6981.0,1,1,1,1,16.98,PHOENIX,AZ,US,2017-12-16,2017-12-16,19:25,19:25,0 days 00:00:00.000000000
284,6982.0,1,1,1,1,14.98,Redondo Beach,CA,US,2017-12-16,2017-12-16,12:14,12:14,0 days 00:00:00.000000000
285,6983.0,1,1,1,1,14.98,Fresno,CA,US,2017-12-17,2017-12-17,13:53,13:53,0 days 00:00:00.000000000
286,6984.0,1,1,1,1,14.98,BROOKLYN,NY,US,2017-12-17,2017-12-17,18:38,18:38,0 days 00:00:00.000000000
287,6985.0,1,1,1,1,14.98,MISSION VIEJO,CA,US,2017-12-16,2017-12-16,23:31,23:31,0 days 00:00:00.000000000
288,6988.0,1,1,1,1,16.98,BOLINGBROOK,IL,US,2017-12-17,2017-12-17,19:36,19:36,0 days 00:00:00.000000000
289,6989.0,1,1,1,1,14.98,LEHIGH ACRES,FL,US,2017-12-17,2017-12-17,7:25,7:25,0 days 00:00:00.000000000
290,6990.0,1,1,1,1,14.98,ITHACA,NY,US,2017-12-17,2017-12-17,12:28,12:28,0 days 00:00:00.000000000
291,6991.0,1,1,1,1,14.98,EAST JORDAN,MI,US,2017-12-14,2017-12-14,18:19,18:19,0 days 00:00:00.000000000
292,6992.0,1,1,1,1,16.98,North Richland Hills,TX,US,2017-12-17,2017-12-17,14:25,14:25,0 days 00:00:00.000000000
293,6994.0,3,1,3,3,44.94,BROOKLYN,NY,US,2017-11-22,2018-08-07,16:29,8:45,258 days 00:00:00.000000000
294,6995.0,1,1,1,1,14.98,Monte Rio,CA,US,2017-12-17,2017-12-17,17:19,17:19,0 days 00:00:00.000000000
295,6996.0,1,1,1,1,14.98,SAINT SIMONS ISLAND,GA,US,2017-12-17,2017-12-17,14:59,14:59,0 days 00:00:00.000000000
296,6997.0,1,1,1,1,14.98,NEEDHAM HEIGHTS,MA,US,2017-12-17,2017-12-17,4:21,4:21,0 days 00:00:00.000000000
297,6998.0,1,1,1,1,14.98,JENISON,MI,US,2017-12-17,2017-12-17,12:42,12:42,0 days 00:00:00.000000000
298,7000.0,1,1,1,1,14.98,AVON,CT,US,2017-12-17,2017-12-17,15:25,15:25,0 days 00:00:00.000000000
299,7001.0,1,1,1,1,14.98,THE WOODLANDS,TX,US,2017-12-17,2017-12-17,22:14,22:14,0 days 00:00:00.000000000
300,7002.0,1,1,1,1,14.98,SALEM,MA,US,2017-12-17,2017-12-17,5:39,5:39,0 days 00:00:00.000000000
301,7003.0,1,1,1,1,14.98,ANNAWAN,IL,US,2017-12-17,2017-12-17,14:13,14:13,0 days 00:00:00.000000000
302,7004.0,1,1,1,1,14.98,YARDLEY,PA,US,2017-12-17,2017-12-17,10:28,10:28,0 days 00:00:00.000000000
303,7005.0,1,1,1,1,14.98,FRISCO,TX,US,2017-12-16,2017-12-16,5:20,5:20,0 days 00:00:00.000000000
304,7009.0,1,1,1,1,14.98,PHILADELPHIA,PA,US,2017-12-17,2017-12-17,18:04,18:04,0 days 00:00:00.000000000
305,7010.0,1,1,1,1,14.98,Beaverton,OR,US,2017-12-16,2017-12-16,14:02,14:02,0 days 00:00:00.000000000
306,7011.0,1,1,1,1,14.98,GRAND RAPIDS,MI,US,2017-12-17,2017-12-17,18:20,18:20,0 days 00:00:00.000000000
307,7012.0,1,1,1,1,14.98,SACRAMENTO,CA,US,2017-12-17,2017-12-17,12:44,12:44,0 days 00:00:00.000000000
308,7013.0,1,1,1,1,14.98,GRANTS PASS,OR,US,2017-12-18,2017-12-18,4:21,4:21,0 days 00:00:00.000000000
309,7014.0,1,1,1,1,14.98,TORRANCE,CA,US,2017-12-11,2017-12-11,11:36,11:36,0 days 00:00:00.000000000
310,7015.0,1,1,1,1,14.98,CRESTLINE,CA,US,2017-12-17,2017-12-17,12:21,12:21,0 days 00:00:00.000000000
311,7016.0,1,1,1,1,14.98,SNOHOMISH,WA,US,2017-12-18,2017-12-18,9:43,9:43,0 days 00:00:00.000000000
312,7017.0,1,1,1,1,14.98,Westmont,IL,US,2017-12-18,2017-12-18,10:25,10:25,0 days 00:00:00.000000000
313,7018.0,1,1,1,1,14.98,SAN FRANCISCO,CA,US,2017-12-18,2017-12-18,14:35,14:35,0 days 00:00:00.000000000
314,7020.0,1,1,1,1,14.98,NEW ORLEANS,LA,US,2017-12-18,2017-12-18,12:40,12:40,0 days 00:00:00.000000000
315,7021.0,1,1,2,1,29.96,MOUNT VERNON,NY,US,2017-12-15,2017-12-15,15:13,15:13,0 days 00:00:00.000000000
316,7022.0,1,1,1,1,14.98,SEYMOUR,IN,US,2017-12-18,2017-12-18,10:38,10:38,0 days 00:00:00.000000000
317,7024.0,1,1,1,1,14.98,LOUISVILLE,KY,US,2017-12-17,2017-12-17,17:37,17:37,0 days 00:00:00.000000000
318,7026.0,2,1,2,2,33.96,SAN FRANCISCO,CA,US,2017-12-18,2017-12-23,7:44,11:50,5 days 00:00:00.000000000
319,7027.0,1,1,1,1,14.98,San Diego,CA,US,2017-12-17,2017-12-17,21:03,21:03,0 days 00:00:00.000000000
320,7029.0,1,1,1,1,16.98,REDONDO BEACH,CA,US,2017-12-17,2017-12-17,13:14,13:14,0 days 00:00:00.000000000
321,7030.0,1,1,1,1,14.98,UXBRIDGE,MA,US,2017-12-18,2017-12-18,12:42,12:42,0 days 00:00:00.000000000
322,7031.0,1,1,1,1,14.98,SENECA,SC,US,2017-12-17,2017-12-17,18:37,18:37,0 days 00:00:00.000000000
323,7032.0,1,1,1,1,14.98,DAVIE,FL,US,2017-12-18,2017-12-18,20:34,20:34,0 days 00:00:00.000000000
324,7033.0,1,1,1,1,14.98,CARLISLE,PA,US,2017-12-18,2017-12-18,18:19,18:19,0 days 00:00:00.000000000
325,7034.0,1,1,1,1,14.98,Edison,NJ,US,2017-12-18,2017-12-18,20:42,20:42,0 days 00:00:00.000000000
326,7035.0,1,1,1,1,14.98,ROCKPORT,ME,US,2017-12-17,2017-12-17,16:13,16:13,0 days 00:00:00.000000000
327,7036.0,1,1,1,1,14.98,NEWCASTLE,WY,US,2017-12-18,2017-12-18,15:10,15:10,0 days 00:00:00.000000000
328,7037.0,1,1,1,1,14.98,ARLINGTON,VA,US,2017-12-18,2017-12-18,12:36,12:36,0 days 00:00:00.000000000
329,7038.0,3,1,3,3,44.94,Flushing,NY,US,2017-12-18,2018-07-16,19:10,6:46,210 days 00:00:00.000000000
330,7039.0,1,1,1,1,14.98,ASHLAND CITY,TN,US,2017-12-17,2017-12-17,21:40,21:40,0 days 00:00:00.000000000
331,7040.0,1,1,3,1,44.94,RALEIGH,NC,US,2017-12-18,2017-12-18,14:22,14:22,0 days 00:00:00.000000000
332,7041.0,1,1,1,1,14.98,Algodones,NM,US,2017-12-18,2017-12-18,17:20,17:20,0 days 00:00:00.000000000
333,7042.0,1,1,1,1,14.98,LA JOLLA,CA,US,2017-12-17,2017-12-17,19:38,19:38,0 days 00:00:00.000000000
334,7043.0,1,1,1,1,14.98,PHOENIX,AZ,US,2017-12-18,2017-12-18,22:32,22:32,0 days 00:00:00.000000000
335,7044.0,1,1,1,1,14.98,BOULDER,CO,US,2017-12-18,2017-12-18,22:17,22:17,0 days 00:00:00.000000000
336,7045.0,1,1,1,1,14.98,CARY,NC,US,2017-12-18,2017-12-18,13:44,13:44,0 days 00:00:00.000000000
337,7046.0,1,1,1,1,14.98,Centerville,OH,US,2017-12-18,2017-12-18,7:55,7:55,0 days 00:00:00.000000000
338,7047.0,1,1,1,1,14.98,BROOKLYN,NY,US,2017-12-18,2017-12-18,18:13,18:13,0 days 00:00:00.000000000
339,7049.0,1,1,1,1,14.98,AVISTON,IL,US,2017-12-18,2017-12-18,14:33,14:33,0 days 00:00:00.000000000
340,7051.0,1,1,1,1,14.98,ABINGTON,PA,US,2017-12-16,2017-12-16,8:39,8:39,0 days 00:00:00.000000000
341,7052.0,1,1,1,1,14.98,INDIANAPOLIS,IN,US,2017-12-19,2017-12-19,8:39,8:39,0 days 00:00:00.000000000
342,7053.0,1,1,1,1,14.98,Bartlett,TN,US,2017-12-18,2017-12-18,9:12,9:12,0 days 00:00:00.000000000
343,7054.0,1,1,1,1,14.98,CARMEL,NY,US,2017-12-19,2017-12-19,6:34,6:34,0 days 00:00:00.000000000
344,7055.0,1,1,1,1,16.98,SPICEWOOD,TX,US,2017-12-18,2017-12-18,13:04,13:04,0 days 00:00:00.000000000
345,7056.0,1,1,1,1,14.98,San Francisco,CA,US,2017-12-18,2017-12-18,21:26,21:26,0 days 00:00:00.000000000
346,7057.0,1,1,1,1,14.98,MT JULIET,TN,US,2017-12-19,2017-12-19,8:57,8:57,0 days 00:00:00.000000000
347,7058.0,1,1,1,1,14.98,DORAL,FL,US,2017-12-13,2017-12-13,6:16,6:16,0 days 00:00:00.000000000
348,7059.0,1,1,1,1,14.98,CLEARWATER,FL,US,2017-12-15,2017-12-15,13:14,13:14,0 days 00:00:00.000000000
349,7060.0,1,1,1,1,14.98,plano,TX,US,2017-12-19,2017-12-19,12:04,12:04,0 days 00:00:00.000000000
350,7061.0,1,1,1,1,14.98,WOODLAND,WA,US,2017-12-18,2017-12-18,21:58,21:58,0 days 00:00:00.000000000
351,7062.0,2,1,2,2,28.97,MORGAN HILL,CA,US,2017-12-19,2019-03-31,7:04,11:48,467 days 00:00:00.000000000
352,7063.0,1,1,1,1,14.98,TOMS RIVER,NJ,US,2017-12-19,2017-12-19,10:39,10:39,0 days 00:00:00.000000000
353,7064.0,1,1,1,1,14.98,WOODLAND HILLS,CA,US,2017-12-17,2017-12-17,6:42,6:42,0 days 00:00:00.000000000
354,7065.0,1,1,1,1,14.98,HARRISONBURG,VA,US,2017-12-19,2017-12-19,17:17,17:17,0 days 00:00:00.000000000
355,7066.0,1,1,1,1,14.98,DEMAREST,NJ,US,2017-12-17,2017-12-17,20:01,20:01,0 days 00:00:00.000000000
356,7067.0,1,1,1,1,14.98,SAN DIEGO,CA,US,2017-12-19,2017-12-19,6:57,6:57,0 days 00:00:00.000000000
357,7068.0,1,1,1,1,14.98,Santa Ana,CA,US,2017-12-18,2017-12-18,12:13,12:13,0 days 00:00:00.000000000
358,7069.0,1,1,1,1,14.98,South San Francisco,CA,US,2017-12-19,2017-12-19,13:43,13:43,0 days 00:00:00.000000000
359,7070.0,1,1,1,1,14.98,CELEBRATION,FL,US,2017-12-18,2017-12-18,14:16,14:16,0 days 00:00:00.000000000
360,7071.0,1,1,1,1,14.98,Henderson,CO,US,2017-12-17,2017-12-17,19:17,19:17,0 days 00:00:00.000000000
361,7072.0,1,1,1,1,14.98,PHILADELPHIA,PA,US,2017-12-15,2017-12-15,18:20,18:20,0 days 00:00:00.000000000
362,7073.0,2,1,2,2,27.97,PHOENIX,AZ,US,2017-12-19,2018-10-29,12:37,17:28,314 days 00:00:00.000000000
363,7075.0,1,1,1,1,14.98,CORTE MADERA,CA,US,2017-12-18,2017-12-18,6:20,6:20,0 days 00:00:00.000000000
364,7076.0,1,1,1,1,14.98,Honey Creek,IA,US,2017-12-19,2017-12-19,17:42,17:42,0 days 00:00:00.000000000
365,7078.0,1,1,1,1,14.98,DOUGLASTON,NY,US,2017-12-19,2017-12-19,20:54,20:54,0 days 00:00:00.000000000
366,7079.0,1,1,1,1,14.98,FRANKLIN,TX,US,2017-12-19,2017-12-19,21:51,21:51,0 days 00:00:00.000000000
367,7080.0,1,1,1,1,14.98,PORT WENTWORTH,GA,US,2017-12-20,2017-12-20,3:59,3:59,0 days 00:00:00.000000000
368,7081.0,1,1,1,1,14.98,FOOTHILL RANCH,CA,US,2017-12-19,2017-12-19,16:54,16:54,0 days 00:00:00.000000000
369,7082.0,1,1,1,1,14.98,Chicago,IL,US,2017-12-19,2017-12-19,13:13,13:13,0 days 00:00:00.000000000
370,7083.0,1,1,1,1,14.98,DIAMOND BAR,CA,US,2017-12-19,2017-12-19,11:46,11:46,0 days 00:00:00.000000000
371,7084.0,1,1,1,1,14.98,REDLANDS,CA,US,2017-12-19,2017-12-19,16:20,16:20,0 days 00:00:00.000000000
372,7085.0,1,1,1,1,14.98,SYKESVILLE,MD,US,2017-12-19,2017-12-19,10:02,10:02,0 days 00:00:00.000000000
373,7086.0,1,1,1,1,14.98,Reston,VA,US,2017-12-20,2017-12-20,5:10,5:10,0 days 00:00:00.000000000
374,7087.0,1,1,1,1,14.98,GLEN MORGAN,WV,US,2017-12-17,2017-12-17,16:07,16:07,0 days 00:00:00.000000000
375,7088.0,1,1,1,1,14.98,RALEIGH,NC,US,2017-12-19,2017-12-19,18:56,18:56,0 days 00:00:00.000000000
376,7089.0,1,1,1,1,14.98,SNOQUALMIE,WA,US,2017-12-19,2017-12-19,21:54,21:54,0 days 00:00:00.000000000
377,7090.0,1,1,1,1,16.98,WASHINGTON,DC,US,2017-12-19,2017-12-19,19:02,19:02,0 days 00:00:00.000000000
378,7091.0,1,1,1,1,14.98,BOYNTON BEACH,FL,US,2017-12-18,2017-12-18,8:59,8:59,0 days 00:00:00.000000000
379,7092.0,1,1,1,1,14.98,Springfield,MO,US,2017-12-19,2017-12-19,16:55,16:55,0 days 00:00:00.000000000
380,7093.0,1,1,1,1,14.98,DEVON,PA,US,2017-12-19,2017-12-19,5:36,5:36,0 days 00:00:00.000000000
381,7094.0,1,1,1,1,14.98,Goldens Bridge,NY,US,2017-12-20,2017-12-20,3:10,3:10,0 days 00:00:00.000000000
382,7095.0,1,1,1,1,14.98,WEST SACRAMENTO,CA,US,2017-12-20,2017-12-20,11:02,11:02,0 days 00:00:00.000000000
383,7096.0,1,1,1,1,14.98,GREENFIELD,MA,US,2017-12-19,2017-12-19,10:09,10:09,0 days 00:00:00.000000000
384,7097.0,1,1,1,1,14.98,EDMOND,OK,US,2017-12-20,2017-12-20,14:50,14:50,0 days 00:00:00.000000000
385,7098.0,1,1,1,1,14.98,AUSTIN,TX,US,2017-12-19,2017-12-19,7:13,7:13,0 days 00:00:00.000000000
386,7099.0,1,1,1,1,14.98,Spring Hill,FL,US,2017-12-20,2017-12-20,3:46,3:46,0 days 00:00:00.000000000
387,7100.0,1,1,1,1,14.98,Covington,LA,US,2017-12-20,2017-12-20,12:58,12:58,0 days 00:00:00.000000000
388,7101.0,3,1,3,3,44.94,CARLSBAD,CA,US,2017-12-14,2018-03-15,10:21,11:42,91 days 00:00:00.000000000
389,7102.0,1,1,1,1,14.98,MONTCLAIR,NJ,US,2017-12-10,2017-12-10,18:42,18:42,0 days 00:00:00.000000000
390,7103.0,1,1,1,1,14.98,MILPITAS,CA,US,2017-12-15,2017-12-15,15:50,15:50,0 days 00:00:00.000000000
391,7104.0,1,1,1,1,14.98,Blakeslee,PA,US,2017-11-28,2017-11-28,13:39,13:39,0 days 00:00:00.000000000
392,7105.0,1,1,2,1,29.96,HOUSTON,TX,US,2017-12-15,2017-12-15,11:59,11:59,0 days 00:00:00.000000000
393,7107.0,1,1,1,1,14.98,WICHITA,KS,US,2017-12-11,2017-12-11,12:43,12:43,0 days 00:00:00.000000000
394,7108.0,1,1,1,1,14.98,COKATO,MN,US,2017-12-20,2017-12-20,17:49,17:49,0 days 00:00:00.000000000
395,7109.0,1,1,1,1,14.98,MULLICA HILL,NJ,US,2017-12-10,2017-12-10,8:51,8:51,0 days 00:00:00.000000000
396,7111.0,1,1,1,1,14.98,BROOKLYN,NY,US,2017-12-20,2017-12-20,13:27,13:27,0 days 00:00:00.000000000
397,7112.0,1,1,1,1,14.98,DODGEVILLE,WI,US,2017-12-20,2017-12-20,18:23,18:23,0 days 00:00:00.000000000
398,7113.0,1,1,1,1,14.98,CARLSBAD,CA,US,2017-12-19,2017-12-19,23:11,23:11,0 days 00:00:00.000000000
399,7115.0,1,1,1,1,14.98,LOUISVILLE,KY,US,2017-12-20,2017-12-20,8:20,8:20,0 days 00:00:00.000000000
400,7116.0,1,1,1,1,14.98,EDEN PRAIRIE,MN,US,2017-12-20,2017-12-20,12:06,12:06,0 days 00:00:00.000000000
401,7117.0,1,1,1,1,14.98,NEWPORT BEACH,CA,US,2017-12-19,2017-12-19,13:44,13:44,0 days 00:00:00.000000000
402,7118.0,1,1,1,1,14.98,Niagara falls,NY,US,2017-12-16,2017-12-16,6:09,6:09,0 days 00:00:00.000000000
403,7119.0,1,1,1,1,14.98,Crooked River Ranch,OR,US,2017-12-19,2017-12-19,15:55,15:55,0 days 00:00:00.000000000
404,7120.0,1,1,1,1,14.98,MADISON,AL,US,2017-12-16,2017-12-16,10:22,10:22,0 days 00:00:00.000000000
405,7121.0,1,1,1,1,14.98,SAN BRUNO,CA,US,2017-12-17,2017-12-17,10:25,10:25,0 days 00:00:00.000000000
406,7122.0,1,1,1,1,14.98,HOLLANDALE,MN,US,2017-12-20,2017-12-20,14:53,14:53,0 days 00:00:00.000000000
407,7123.0,1,1,1,1,14.98,ALNA,ME,US,2017-12-20,2017-12-20,13:59,13:59,0 days 00:00:00.000000000
408,7124.0,1,1,1,1,14.98,LANDOVER,MD,US,2017-12-12,2017-12-12,23:03,23:03,0 days 00:00:00.000000000
409,7125.0,1,1,1,1,14.98,NEW ROCHELLE,NY,US,2017-12-15,2017-12-15,18:51,18:51,0 days 00:00:00.000000000
